id	name	isLeaf	pId	deep	parentID
L7PMADL9E09	Mucolytics	False	0	1	
6gRNbPthJjF	Musculoskeletal agents	False	0	1	
8gmVWnzfI09	Mydriatics	False	0	1	
WCpUHlAWaLG	Natriuretic peptide, human B-type	False	0	1	
LD1rMsDYg6B	Neuromuscular blockers, depolarizing	False	0	1	
KZq2f1bByZ6	Neuromuscular blockers, nondepolarizing	False	0	1	
0ElnckkTfFE	Neuroprotectives	False	0	1	
itPYnI0VrT9	Nicotinic acid derivatives	False	0	1	
QmdVLJMSO-4	NMDA receptor antagonists	False	0	1	
s-_GCZt8tO9	Nootropic agents	False	0	1	
XLpAbpivax8	Nutritionals, enteral/parenteral	False	0	1	
elNlzrEdyRB	Ocular lubricants	False	0	1	
N8XR7zQV95H	Ophthalmics	False	0	1	
Psv0so__7T4	Otics	False	0	1	
zOIKDjQu_OA	Oxazolidinediones	False	0	1	
cL2oik66DOA	Oxytocics	False	0	1	
Y_AfDpo3yKE	Phenothiazines	False	0	1	
uo7pnDnbSqG	Phosphodiesterase inhibitors	False	0	1	
GLbVqEgKyR5	Photosensitizers	False	0	1	
znWEdbfmOTE	Plasma expanders	False	0	1	
fWNowpKR7s8	Platelet inhibitors	False	0	1	
5UcdHtsbgeE	Potassium Channels Blockers	False	0	1	
dikTGLKdZ27	Preanesthetics	False	0	1	
nxA-D5rGp29	Progestins	False	0	1	
0iOzvcznsgF	Prostaglandins	False	0	1	
PBTxPDa-eM-	Protease inhibitors	False	0	1	
srGfereCTw4	Proton pump inhibitors	False	0	1	
03H19-tuEOA	Psoralens	False	0	1	
SOSsL_Svaq6	Psychotropic	False	0	1	
-nhocAL5gT_	Pulmonary, other	False	0	1	
b58adYq06Y6	Purine analogs	False	0	1	
NzNjsvF4aED	Relaxants, skeletal muscle	False	0	1	
PuoATVlgO3E	Relaxants, urinary tract	False	0	1	
pZxvd8rVegE	Relaxants, uterine	False	0	1	
T8tcrGp_Do7	Resins	False	0	1	
q-P1rNGTGOA	Retinoids	False	0	1	
n-v4bCKRsH7	Salicylates	False	0	1	
NGDcjdrJGW7	Scabicides/pediculicides	False	0	1	
0d-vC-5lLp5	Sclerosing agents	False	0	1	
xL6ByKwIuZF	Sedatives/hypnotics	False	0	1	
bZYHLeei7c-	Selective aldosterone receptor antagonist	False	0	1	
M5uublLV-v4	Selective norepinephrine reuptake inhibitor	False	0	1	
2-nxTquqfn-	Serotonin receptor agonists	False	0	1	
NhH_ozk3HsD	Serotonin receptor antagonists	False	0	1	
rbooEQzweLE	Small interfering RNA-based drugs	False	0	1	
JjZcMc23qdC	Stimulants, central nervous system	False	0	1	
gPRpI4sFRLH	Stimulants, gastrointestinal	False	0	1	
S1nhkBHBzJC	Stimulants, muscle	False	0	1	
9NH9EY8FOpH	Stimulants, ovarian	False	0	1	
zcMjqzBGOpH	Stimulants, uterine	False	0	1	
wMi6kEB4sI9	Substance P antagonists	False	0	1	
5BOWMPgTLi9	Succinimides	False	0	1	
jhiEHunN0aG	Sulfonylureas, first generation	False	0	1	
pBRe-KYOiVB	Sulfonylureas, second generation	False	0	1	
RdRxIEEjIcB	Sunscreen products	False	0	1	
ZYSgBe3unSE	Surfactants, lung	False	0	1	
WoY5Ol81tgB	Surgical aids	False	0	1	
RA40eehB0kG	Thiazolidinediones	False	0	1	
ZM_1XfNOFm4	Thrombin inhibitors	False	0	1	
2vxEOCV9voE	Thrombolytics	False	0	1	
WmwJkWFTkc_	Thyroid agents	False	0	1	
j70www5ki4B	Treatment of multiple sclerosis	False	0	1	
fgAHn7xQBm9	Tumor necrosis factor modulators	False	0	1	
cu4vJtUHwD9	Uricosurics	False	0	1	
jy_Ljmo3tf_	Vaccines	False	0	1	
J2COqDY1mS6	Vascular endothelial growth factor antagonist	False	0	1	
8fRwAvBbYi6	Vasoactive agents	False	0	1	
vZE1eQI6rY_	Vasoprotectants	False	0	1	
SXewe47-dN8	Vitamins/minerals	False	0	1	
YOl7CjcDXW-	Xanthine derivatives	False	0	1	
auh6oHx99h9	Acetaminophen; Aspirin; Caffeine	True	YOl7CjcDXW-	2	YOl7CjcDXW-
eGG7dQba09D	Acetaminophen; Butalbital; Caffeine	True	YOl7CjcDXW-	2	YOl7CjcDXW-
iCt3UzQXbyG	Acetaminophen; Butalbital; Caffeine; Codeine Phosphate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
U9kcorEQq_6	Acetaminophen; Caffeine; Dihydrocodeine Bitartrate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
qYfWAGY53oG	Alseroxylon; Phenobarbital; Theobromine	True	YOl7CjcDXW-	2	YOl7CjcDXW-
-wBG6LQWfX5	Aminophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
k1avSRUjq-H	Aminophylline; Diphenhydramine	True	YOl7CjcDXW-	2	YOl7CjcDXW-
RoV2ttyI6K-	Aminophylline; Diphenhydramine; Pseudoephedrine Hydrochloride	True	YOl7CjcDXW-	2	YOl7CjcDXW-
ABJ5BT3G3TF	Aminophylline; Nicotinyl Alcohol	True	YOl7CjcDXW-	2	YOl7CjcDXW-
actd_U8UdNB	Aminophylline; Pentobarbital	True	YOl7CjcDXW-	2	YOl7CjcDXW-
-_nDtGDBUFA	Aspirin; Caffeine; Dihydroxyaluminum Sodium Carbonate; Magnesium Carbonate; Phenacetin	True	YOl7CjcDXW-	2	YOl7CjcDXW-
KYPfQ0fol85	Caffeine Citrate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
Qd3IGVrlihG	Caffeine Citrate; Phenacetin; Salicylamide; Triacetyloleandomycin	True	YOl7CjcDXW-	2	YOl7CjcDXW-
WOG1jg3h9NC	Caffeine; Carisoprodol; Codeine Phosphate; Phenacetin	True	YOl7CjcDXW-	2	YOl7CjcDXW-
yw2zVE8KmM9	Caffeine; Carisoprodol; Phenacetin	True	YOl7CjcDXW-	2	YOl7CjcDXW-
fZAEynMY_05	Caffeine; Ergotamine Tartrate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
h3AKX0eBJh4	Caffeine; Phenacetin; Salicylamide; Styramate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
ASCkku0UQ_G	Caffeine; Sodium Benzoate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
DgeVMhxEtP_	Dextrose; Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
9N2IyCqkJ6G	Dyphylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
DjlwJPFPwq9	Dyphylline; Ephedrine; Guaifenesin; Phenobarbital	True	YOl7CjcDXW-	2	YOl7CjcDXW-
oTkpotpr5C5	Dyphylline; Guaifenesin	True	YOl7CjcDXW-	2	YOl7CjcDXW-
I93ElUO29cB	Enprofylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
HLabMq5V-nF	Ephedrine Hydrochloride; Phenobarbital; Prednisone; Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
6_ihOpvp66E	Ephedrine Hydrochloride; Phenobarbital; Theophylline Anhydrous	True	YOl7CjcDXW-	2	YOl7CjcDXW-
ljb71-I3mM5	Ephedrine Hydrochloride; Phenobarbital; Theophylline Hydrobromide	True	YOl7CjcDXW-	2	YOl7CjcDXW-
302RNSnApvH	Ephedrine Hydrochloride; Potassium Iodide; Phenobarbital; Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
t_l0x3MbnY-	Ephedrine Sulfate; Hydroxyzine Hydrochloride; Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
Ad7H_vuniV7	Ephedrine Sulfate; Phenobarbital Sodium; Theophylline Hydrous	True	YOl7CjcDXW-	2	YOl7CjcDXW-
BjaKIzv-WT7	Guaifenesin; Oxtriphylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
NUHQsMxuZi4	Guaifenesin; Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
6NJqxX0uAk8	Oxtriphylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
J6b2LBjNgrA	Pentoxifylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
x5iohtbIke_	Phenobarbital; Reserpine; Theobromine	True	YOl7CjcDXW-	2	YOl7CjcDXW-
X7C2n4IgoAF	Potassium Iodide; Theophylline Anhydrous	True	YOl7CjcDXW-	2	YOl7CjcDXW-
_MS63NbN3m-	Procaine Merethoxylline; Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
uvFYPjYHg4-	Proxyphylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
Uw0dQMs56yH	Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
BZDk88KI6U5	Theophylline Sodium Glycinate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
PY0yovsTw6B	Acipimox	True	SXewe47-dN8	2	SXewe47-dN8
NJ_TZUCOHWE	Alcohol Mixture	True	SXewe47-dN8	2	SXewe47-dN8
BpdpD6zeu8D	Alendronate Sodium; Cholecalciferol	True	SXewe47-dN8	2	SXewe47-dN8
XmQY3Ex4R46	Alendronic Acid; Colecalciferol	True	SXewe47-dN8	2	SXewe47-dN8
bzB1D8q7qVA	Aluminum Hydroxide	True	SXewe47-dN8	2	SXewe47-dN8
vSm9BaEFxuB	Aluminum Nicotinate	True	SXewe47-dN8	2	SXewe47-dN8
3zVQ7Wuxf3F	Am Plus Improved Capsules	True	SXewe47-dN8	2	SXewe47-dN8
Us5DF94zlt5	Aminobenzoate Potassium	True	SXewe47-dN8	2	SXewe47-dN8
EBKxRV3FAgH	Ascorbic Acid	True	SXewe47-dN8	2	SXewe47-dN8
3s4xIY4XHC6	Ascorbic Acid; Aluminum Hydroxide; Prednisone; Salicylamide	True	SXewe47-dN8	2	SXewe47-dN8
gFNCf_CtBi4	Ascorbic Acid; Aspirin; Isothipendyl Hydrochloride; Phenacetin; Phenylephrine Hydrochloride	True	SXewe47-dN8	2	SXewe47-dN8
gGvtFu1YTp7	Ascorbic Acid; Biotin; Cholecalciferol; Cyanocobalamin; Dexpanthenol; Folic Acid; Niacinamide; Pyridoxine; Riboflavin; Thiamine; Tocopherol Acetate; Vitamin A; Vitamin K	True	SXewe47-dN8	2	SXewe47-dN8
Th2czXioH07	Ascorbic Acid; Calcium Pantothenate; Cupric Sulfate; Dicalcium Phosphate; Ferrous Fumarate; Niacinamide; Phenmetrazine Hydrochloride; Potassium Iodide; Pyridoxine Hydrochloride; Riboflavin; Thiamine Hydrochloride; Vitamin A; Vitamin B12; Vitamin D	True	SXewe47-dN8	2	SXewe47-dN8
3GVbIZwKF8-	Ascorbic Acid; Carbonyl Iron; Cyanocobalamin; Folic Acid	True	SXewe47-dN8	2	SXewe47-dN8
tSOY6H_avz9	Ascorbic Acid; Chlorpheniramine Maleate; Triamcinolone	True	SXewe47-dN8	2	SXewe47-dN8
xW_uFITGoy8	Ascorbic Acid; Chlorprophenpyridamine; Prednisone	True	SXewe47-dN8	2	SXewe47-dN8
ranVVAL_MkG	Ascorbic Acid; Citrus Bioflavonoid Compound; Menadione	True	SXewe47-dN8	2	SXewe47-dN8
ux4A60sozL8	Ascorbic Acid; Cyanocobalamin; Biotin; Folic Acid; Niacinamide; Pantothenyl Alcohol; Pyridoxine Hydrochloride; Riboflavin; Thiamine Hydrochloride; Vitamin A; Vitamin D; Vitamin E	True	SXewe47-dN8	2	SXewe47-dN8
mS-QxcrvByC	Ascorbic Acid; Dexchlorpheniramine Maleate; Dexamethasone	True	SXewe47-dN8	2	SXewe47-dN8
9R16gHFUnG7	Ascorbic Acid; Hydrocortisone; Potassium Paraminobenzoate; Potassium Salicylate	True	SXewe47-dN8	2	SXewe47-dN8
zocpBo4vRM8	Ascorbic Acid; Niacinamide; Panthenol; Pyridoxine Hydrochloride; Riboflavin; Thiamine Hydrochloride; Vitamin A; Vitamin D; Vitamin E	True	SXewe47-dN8	2	SXewe47-dN8
nR6fIY4z4r7	Ascorbic Acid; Niacinamide; Panthenol; Pyridoxine Hydrochloride; Riboflavin; Vitamin A; Vitamin D; Vitamin E	True	SXewe47-dN8	2	SXewe47-dN8
x4-Y7wse9G8	Ascorbic Acid; Potassium Paraminobenzoate; Potassium Salicylate; Prednisolone	True	SXewe47-dN8	2	SXewe47-dN8
lkA7myw0sA-	Ascorbic Acid; Quercetin	True	SXewe47-dN8	2	SXewe47-dN8
3jCHTG_2e-D	Ascorbic Acid; Triamcinolone	True	SXewe47-dN8	2	SXewe47-dN8
PVyAL56jalE	Beta-Carotene	True	SXewe47-dN8	2	SXewe47-dN8
njdXib6SzXC	Betamethasone Dipropionate; Calcipotriene Hydrate	True	SXewe47-dN8	2	SXewe47-dN8
Ke2zvXM7vk8	Biotin	True	SXewe47-dN8	2	SXewe47-dN8
ZMkynd_Puq6	Biotin; Folic Acid; Vitamin A; Vitamin B Complex; Vitamin C; Vitamin D; Vitamin E	True	SXewe47-dN8	2	SXewe47-dN8
kK3T5jgW_y-	Calcifediol	True	SXewe47-dN8	2	SXewe47-dN8
tEFgHK6lFj4	Calcitriol	True	SXewe47-dN8	2	SXewe47-dN8
8jeCwgBo0gH	Calcium Acetate	True	SXewe47-dN8	2	SXewe47-dN8
g4B1WL1_k_5	Calcium Carbonate	True	SXewe47-dN8	2	SXewe47-dN8
CQ3VHkr8mCE	Calcium Carbonate; Risedronate Sodium	True	SXewe47-dN8	2	SXewe47-dN8
tKIX21qm8n-	Calcium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
Jh3lq1YmAdH	Calcium Chloride; Dextrose; Magnesium Chloride; Sodium Chloride; Sodium Lactate	True	SXewe47-dN8	2	SXewe47-dN8
mYvh8BTdi9F	Calcium Chloride; Dextrose; Potassium Chloride; Sodium Chloride; Sodium Lactate	True	SXewe47-dN8	2	SXewe47-dN8
2D-4c4zhT--	Calcium Chloride; Dextrose; Sodium Chloride; Sodium Lactate	True	SXewe47-dN8	2	SXewe47-dN8
BJR4jPVcacC	Calcium Chloride; Magnesium Chloride; Potassium Chloride; Sodium Acetate; Sodium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
NzW8GW40lfH	Calcium Chloride; Magnesium Chloride; Potassium Chloride; Sodium Acetate; Sodium Chloride; Sodium Citrate	True	SXewe47-dN8	2	SXewe47-dN8
LD4mUUO8NQF	Calcium Chloride; Magnesium Chloride; Potassium Chloride; Sodium Acetate; Sodium Chloride; Sodium Lactate	True	SXewe47-dN8	2	SXewe47-dN8
AOm9G4X-IfG	Calcium Chloride; Magnesium Chloride; Potassium Chloride; Sodium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
tQ_4Hk_th56	Calcium Chloride; Potassium Chloride; Sodium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
3KLgKDVy_xE	Calcium Chloride; Potassium Chloride; Sodium Chloride; Sodium Lactate	True	SXewe47-dN8	2	SXewe47-dN8
mDi9mLvyCI5	Calcium Citrate; Minerals; Multivitamins	True	SXewe47-dN8	2	SXewe47-dN8
byyF1UWyRX-	Calcium Gluconate	True	SXewe47-dN8	2	SXewe47-dN8
GHRkg7HQUp7	Calcium Hopantenate	True	SXewe47-dN8	2	SXewe47-dN8
I7SScU_VD5H	Calcium Polystyrene Sulfonate	True	SXewe47-dN8	2	SXewe47-dN8
Otdb4bCzqNB	Cholecalciferol	True	SXewe47-dN8	2	SXewe47-dN8
0y4Zgc30LKG	Chromic Chloride	True	SXewe47-dN8	2	SXewe47-dN8
BRcO0SfB_2C	Cupric Chloride	True	SXewe47-dN8	2	SXewe47-dN8
93TIUBMA4cC	Cupric Sulfate	True	SXewe47-dN8	2	SXewe47-dN8
fVuL8SG4-SA	Cyanocobalamin	True	SXewe47-dN8	2	SXewe47-dN8
ti-cGWj2I85	Cyanocobalamin; Dicalcium Phosphate; Ethinyl Estradiol; Methylphenidate Hydrochloride; Methyltestosterone; Nicotinamide; Pyridoxine Hydrochloride; Riboflavin; Thiamine	True	SXewe47-dN8	2	SXewe47-dN8
_CW3_KvuA47	Cyanocobalamin; Ferrous Fumarate; Vitamin C	True	SXewe47-dN8	2	SXewe47-dN8
Su318IrmKv6	Cyanocobalamin; Folic Acid; Iron Polysaccharide Complex	True	SXewe47-dN8	2	SXewe47-dN8
5o3UYtEiqN9	Dexpanthenol	True	SXewe47-dN8	2	SXewe47-dN8
r-hGkc9Zgq8	Dextriferron	True	SXewe47-dN8	2	SXewe47-dN8
DikCn7Tp70D	Dextrose; Magnesium Acetate Tetrahydrate; Potassium Acetate; Sodium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
Hq1niF1vtr6	Dextrose; Magnesium Chloride; Potassium Chloride; Potassium Phosphate, Monobasic; Sodium Lactate; Sodium Phosphate, Monobasic, Anhydrous	True	SXewe47-dN8	2	SXewe47-dN8
1Z59PxLHOP5	Dextrose; Potassium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
1IxKQda8wW8	Dextrose; Potassium Chloride; Sodium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
U1mH1fWkYH6	Dextrose; Ringers	True	SXewe47-dN8	2	SXewe47-dN8
FoFXgM7_WdD	Dextrose; Sodium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
ysNajblsMd_	Dicalcium Phosphate; Ferrous Sulfate; Manganese Sulfate; Niacin; Riboflavin; Thiamine Hydrochloride; Vitamin D	True	SXewe47-dN8	2	SXewe47-dN8
AGr9ZSjQox9	Dihydrotachysterol	True	SXewe47-dN8	2	SXewe47-dN8
lhjtyl4Pq06	Doxercalciferol	True	SXewe47-dN8	2	SXewe47-dN8
KGPLX2FqLL4	Ergocalciferol	True	SXewe47-dN8	2	SXewe47-dN8
D3q_lpLZ_0A	Ferric Derisomaltose	True	SXewe47-dN8	2	SXewe47-dN8
USlUy1ERNnD	Ferrocholinate	True	SXewe47-dN8	2	SXewe47-dN8
XxBdz6Vv6rA	Ferrous Calcium Citrate	True	SXewe47-dN8	2	SXewe47-dN8
MvI3tCdpEMD	Ferrous Fumarate; Folic Acid; Intrinsic Factor Concentrate; Vitamin B12; Vitamin C	True	SXewe47-dN8	2	SXewe47-dN8
KjQpNyfY5y-	Ferrous Fumarate; Folic Acid; Multivitamins	True	SXewe47-dN8	2	SXewe47-dN8
TpvJMRgVSD9	Ferrous Sulfate	True	SXewe47-dN8	2	SXewe47-dN8
ibyor82Rjp6	Ferrous Sulfate; Fluoride Vitamin	True	SXewe47-dN8	2	SXewe47-dN8
qDVo2BTgqx8	Ferrous Sulfate; Multivitamins	True	SXewe47-dN8	2	SXewe47-dN8
byy0Pbk13y-	Ferumoxytol	True	SXewe47-dN8	2	SXewe47-dN8
4JUCsK2xSMG	Fluoride Vitamins	True	SXewe47-dN8	2	SXewe47-dN8
GPcHQh9IJWD	Fluoride Vitamins; Minerals	True	SXewe47-dN8	2	SXewe47-dN8
YW8kitldO7D	Fluoride; Polyvitamin	True	SXewe47-dN8	2	SXewe47-dN8
m3WT9d-7JM5	Fluoride; Vitamin A; Vitamin C; Vitamin D	True	SXewe47-dN8	2	SXewe47-dN8
53QhKq0UO9H	Folic Acid	True	SXewe47-dN8	2	SXewe47-dN8
