id	name	isLeaf	pId	deep	parentID
fWNowpKR7s8	Platelet inhibitors	False	0	1	
5UcdHtsbgeE	Potassium Channels Blockers	False	0	1	
dikTGLKdZ27	Preanesthetics	False	0	1	
nxA-D5rGp29	Progestins	False	0	1	
0iOzvcznsgF	Prostaglandins	False	0	1	
PBTxPDa-eM-	Protease inhibitors	False	0	1	
srGfereCTw4	Proton pump inhibitors	False	0	1	
03H19-tuEOA	Psoralens	False	0	1	
SOSsL_Svaq6	Psychotropic	False	0	1	
-nhocAL5gT_	Pulmonary, other	False	0	1	
b58adYq06Y6	Purine analogs	False	0	1	
NzNjsvF4aED	Relaxants, skeletal muscle	False	0	1	
PuoATVlgO3E	Relaxants, urinary tract	False	0	1	
q-P1rNGTGOA	Retinoids	False	0	1	
n-v4bCKRsH7	Salicylates	False	0	1	
NGDcjdrJGW7	Scabicides/pediculicides	False	0	1	
0d-vC-5lLp5	Sclerosing agents	False	0	1	
xL6ByKwIuZF	Sedatives/hypnotics	False	0	1	
bZYHLeei7c-	Selective aldosterone receptor antagonist	False	0	1	
M5uublLV-v4	Selective norepinephrine reuptake inhibitor	False	0	1	
2-nxTquqfn-	Serotonin receptor agonists	False	0	1	
NhH_ozk3HsD	Serotonin receptor antagonists	False	0	1	
rbooEQzweLE	Small interfering RNA-based drugs	False	0	1	
JjZcMc23qdC	Stimulants, central nervous system	False	0	1	
gPRpI4sFRLH	Stimulants, gastrointestinal	False	0	1	
S1nhkBHBzJC	Stimulants, muscle	False	0	1	
9NH9EY8FOpH	Stimulants, ovarian	False	0	1	
zcMjqzBGOpH	Stimulants, uterine	False	0	1	
wMi6kEB4sI9	Substance P antagonists	False	0	1	
pBRe-KYOiVB	Sulfonylureas, second generation	False	0	1	
RdRxIEEjIcB	Sunscreen products	False	0	1	
ZYSgBe3unSE	Surfactants, lung	False	0	1	
WoY5Ol81tgB	Surgical aids	False	0	1	
RA40eehB0kG	Thiazolidinediones	False	0	1	
ZM_1XfNOFm4	Thrombin inhibitors	False	0	1	
2vxEOCV9voE	Thrombolytics	False	0	1	
WmwJkWFTkc_	Thyroid agents	False	0	1	
j70www5ki4B	Treatment of multiple sclerosis	False	0	1	
fgAHn7xQBm9	Tumor necrosis factor modulators	False	0	1	
jy_Ljmo3tf_	Vaccines	False	0	1	
J2COqDY1mS6	Vascular endothelial growth factor antagonist	False	0	1	
8fRwAvBbYi6	Vasoactive agents	False	0	1	
SXewe47-dN8	Vitamins/minerals	False	0	1	
YOl7CjcDXW-	Xanthine derivatives	False	0	1	
auh6oHx99h9	Acetaminophen; Aspirin; Caffeine	True	YOl7CjcDXW-	2	YOl7CjcDXW-
KYPfQ0fol85	Caffeine Citrate	True	YOl7CjcDXW-	2	YOl7CjcDXW-
Uw0dQMs56yH	Theophylline	True	YOl7CjcDXW-	2	YOl7CjcDXW-
BpdpD6zeu8D	Alendronate Sodium; Cholecalciferol	True	SXewe47-dN8	2	SXewe47-dN8
XmQY3Ex4R46	Alendronic Acid; Colecalciferol	True	SXewe47-dN8	2	SXewe47-dN8
EBKxRV3FAgH	Ascorbic Acid	True	SXewe47-dN8	2	SXewe47-dN8
gGvtFu1YTp7	Ascorbic Acid; Biotin; Cholecalciferol; Cyanocobalamin; Dexpanthenol; Folic Acid; Niacinamide; Pyridoxine; Riboflavin; Thiamine; Tocopherol Acetate; Vitamin A; Vitamin K	True	SXewe47-dN8	2	SXewe47-dN8
njdXib6SzXC	Betamethasone Dipropionate; Calcipotriene Hydrate	True	SXewe47-dN8	2	SXewe47-dN8
ZMkynd_Puq6	Biotin; Folic Acid; Vitamin A; Vitamin B Complex; Vitamin C; Vitamin D; Vitamin E	True	SXewe47-dN8	2	SXewe47-dN8
kK3T5jgW_y-	Calcifediol	True	SXewe47-dN8	2	SXewe47-dN8
tEFgHK6lFj4	Calcitriol	True	SXewe47-dN8	2	SXewe47-dN8
8jeCwgBo0gH	Calcium Acetate	True	SXewe47-dN8	2	SXewe47-dN8
CQ3VHkr8mCE	Calcium Carbonate; Risedronate Sodium	True	SXewe47-dN8	2	SXewe47-dN8
tKIX21qm8n-	Calcium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
Jh3lq1YmAdH	Calcium Chloride; Dextrose; Magnesium Chloride; Sodium Chloride; Sodium Lactate	True	SXewe47-dN8	2	SXewe47-dN8
byyF1UWyRX-	Calcium Gluconate	True	SXewe47-dN8	2	SXewe47-dN8
fVuL8SG4-SA	Cyanocobalamin	True	SXewe47-dN8	2	SXewe47-dN8
lhjtyl4Pq06	Doxercalciferol	True	SXewe47-dN8	2	SXewe47-dN8
D3q_lpLZ_0A	Ferric Derisomaltose	True	SXewe47-dN8	2	SXewe47-dN8
byy0Pbk13y-	Ferumoxytol	True	SXewe47-dN8	2	SXewe47-dN8
kCd6dhKYNhB	Hydroxocobalamin	True	SXewe47-dN8	2	SXewe47-dN8
xK5XPCAkZ3B	Iron Sucrose	True	SXewe47-dN8	2	SXewe47-dN8
7lJ2_Dh1idD	Leucovorin Calcium	True	SXewe47-dN8	2	SXewe47-dN8
hp9PXe2b5Z6	Levoleucovorin	True	SXewe47-dN8	2	SXewe47-dN8
t5x-SMii5s8	Levoleucovorin Calcium	True	SXewe47-dN8	2	SXewe47-dN8
N6ZFxil-x65	Manganese Chloride Tetrahydrate	True	SXewe47-dN8	2	SXewe47-dN8
7f97D9OL2FH	Niacin	True	SXewe47-dN8	2	SXewe47-dN8
eEfN_FBR40E	Paricalcitol	True	SXewe47-dN8	2	SXewe47-dN8
k8gYyPOFaxF	Potassium Chloride	True	SXewe47-dN8	2	SXewe47-dN8
ILgUPZF4kuD	Riboflavin 5 - Phosphate; Dextran	True	SXewe47-dN8	2	SXewe47-dN8
PyM8y-yasdB	Sodium Ferric Gluconate	True	SXewe47-dN8	2	SXewe47-dN8
6XrwwcTbJz9	Sodium Fluoride; Triclosan	True	SXewe47-dN8	2	SXewe47-dN8
paXIV9rvoBF	Sodium Phosphate, Dibasic, Anhydrous; Sodium Phosphate, Monobasic, Monohydrate	True	SXewe47-dN8	2	SXewe47-dN8
6aUBBzFY2m6	Sodium, Potassium, Magnesium Sulfates; Sodium, Potassium Chlorides; Sodium Bicarbonate; Polyethylene Glycol 3350	True	SXewe47-dN8	2	SXewe47-dN8
I7W7nQMakq9	Strontium Ranelate	True	SXewe47-dN8	2	SXewe47-dN8
KFP8ewBfRz7	Tocofersolan	True	SXewe47-dN8	2	SXewe47-dN8
-wy2ik-NerG	Zinc Acetate	True	SXewe47-dN8	2	SXewe47-dN8
AFoG65o5Dh6	Vasodilators	False	8fRwAvBbYi6	2	8fRwAvBbYi6
rw3ijFCPihB	Vasodilators, pulmonary	False	8fRwAvBbYi6	2	8fRwAvBbYi6
alVXBGQMI_A	Ambrisentan	True	rw3ijFCPihB	3	rw3ijFCPihB
QsO_2_5W3x4	Macitentan	True	rw3ijFCPihB	3	rw3ijFCPihB
GXJ5SAwHds4	Nitric Oxide	True	rw3ijFCPihB	3	rw3ijFCPihB
nV4kTj29ImA	Riociguat	True	rw3ijFCPihB	3	rw3ijFCPihB
izv_8xI_QND	Selexipag	True	rw3ijFCPihB	3	rw3ijFCPihB
-gh3nPoSrbC	Sitaxentan Sodium	True	rw3ijFCPihB	3	rw3ijFCPihB
6rQV0pcr0sG	Alprostadil	True	AFoG65o5Dh6	3	AFoG65o5Dh6
50YhwRPbUAG	Cilostazol	True	AFoG65o5Dh6	3	AFoG65o5Dh6
av67BXVd55A	Epoprostenol Sodium	True	AFoG65o5Dh6	3	AFoG65o5Dh6
k9XNq8_nsI8	Fenoldopam Mesylate	True	AFoG65o5Dh6	3	AFoG65o5Dh6
IJWLZsUagU6	Isosorbide Dinitrate; Hydralazine Hydrochloride	True	AFoG65o5Dh6	3	AFoG65o5Dh6
qU9iIJSPED_	Minoxidil	True	AFoG65o5Dh6	3	AFoG65o5Dh6
sh79HWyF5_6	Nitroglycerin	True	AFoG65o5Dh6	3	AFoG65o5Dh6
JbBzHG2SrYE	Nitroprusside, Sodium	True	AFoG65o5Dh6	3	AFoG65o5Dh6
gDPK4ASXR37	Regadenoson	True	AFoG65o5Dh6	3	AFoG65o5Dh6
K6AGvXI_yPG	Treprostinil	True	AFoG65o5Dh6	3	AFoG65o5Dh6
lxtMsDAGYHD	Bevacizumab	True	J2COqDY1mS6	2	J2COqDY1mS6
G19gl-W6BG6	Pegaptanib Sodium	True	J2COqDY1mS6	2	J2COqDY1mS6
ohoORL8In_B	Ranibizumab	True	J2COqDY1mS6	2	J2COqDY1mS6
fjn6Kkp_B9_	Adenovirus Type 4 And Type 7 Vaccine, Live, Oral	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
L2Zj2wOfHPF	Anthrax Vaccine Adsorbed	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
WJ-ZA7rfaYH	BCG Live	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
fXZpFZQW8M-	Cholera Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
dYL7Igc0Qw9	Dengue Tetravalent Vaccine (Live, Attenuated)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
XocV3KvHNs5	Diphtheria And Tetanus Toxoids Two-Component Vaccine (Hexacima)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
0LRBr82i4hD	Diphtheria And Tetanus Toxoids Two-Component Vaccine (Hexyon)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
JkBHCHtZAX4	Diphtheria and Tetanus Toxoids; Acellular Pertussis Adsorbed; Hepatitis B (Recombinant); Inactivated Poliovirus Vaccine Combined	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
adTGRAhSAg7	Diphtheria and Tetanus Toxoids; Acellular Pertussis Adsorbed; Inactivated Poliovirus Vaccine Combined	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
AMfVKw55rJD	Diphtheria; Pertussis; Tetanus	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
QonpO_d2ojG	Diphtheria; Tetanus; Acellular Pertussis; Poliomyelitis (Inactivated); Hepatitis B (Recombinant); Haemophilus B Conjugate Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
16bvAo5BWI7	Diphtheria; Tetanus; Pertussis (Whole cell); Hepatitis B Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
z5SwiEmMxC8	Diphtheria; Tetanus; Pertussis; Hepatitis B; Haemophilus B Conjugate Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
1ARNE_5OHE5	Ebola Zaire Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
lH6DTmAdtZD	Haemophilus B Conjugate Vaccine; Hepatitis B Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
5YMyT4_2JY6	Haemophilus B; Tetanus Toxoid	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
0dGY8ER3t7_	Hepatitis A Inactivated; Hepatitis B (Recombinant) Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
VzlHHZWUp95	Hepatitis A Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
0Z8S9EYmNxF	Hepatitis B Vaccine, Recombinant	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
GEK1-6FFtB5	Herpes Simplex Virus-Thymidine Kinase Gene, Adenovirus-Mediated	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
YywyCFBpvlA	Human Papillomavirus Vaccine (Types 16, 18)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
w85WYdWeb54	Human Papillomavirus Vaccine (Types 6, 11, 16, 18), Recombinant, Adsorbed	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
CxRGbP2HfI6	Human Papillomavirus Vaccine (Types 6, 11, 16, 18, 31, 33, 45, 52, 58) (Gardasil 9)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
6l414Q0rI1H	Influenza Virus Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
tO-Q2VpnVu7	Influenza Virus Vaccine (Flucelvax Tetra)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
z6H4pxkHIyA	Influenza Virus Vaccine (H1N1)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
3KPMYwjgTg7	Influenza Virus Vaccine (H5N1)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
S_fFHFzKJfE	Influenza Virus Vaccine (Split Virion, Inactivated)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
8hMuLNc0ZJC	Influenza Virus Vaccine Live	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
iv8W2eFD-k8	Japanese Encephalitis Virus Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
SShqzhKh-VD	Measles Virus Vaccine Live	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
i3vlHvsuZND	Measles, Mumps and Rubella Virus Vaccine Live	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
b-UiwBqqQK6	Measles; Mumps; Rubella; Varicella Vaccine (Live)	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
pXCtg5PC897	Meningitis C and Y, Haemophilus B Tetanus Toxoid Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
m-5A3Dhd4XD	Meningitis Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
lKo8VBaE_v9	Meningitis Vaccine Group B	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
I-jPdPjLqNB	Modified Vaccinia Ankara - Bavarian Nordic (MVA-BN) Virus	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
Qta_0PHxk85	Pneumococcal 10-Valent Conjugate Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
THs5U5NI1_F	Pneumococcal 13-Valent Conjugate Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
SqZBzgZtMED	Pneumococcal 23-Valent Conjugate Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
gKzdJu6kxAE	Pneumococcal 7-Valent Conjugate Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
sdcJa94J2K_	Polio Vaccine, Inactivated	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
jtdZgcKr-EG	Rabies Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
8VB30zHbi5D	Rotavirus Vaccine, Live, Oral	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
ql1enNRZqA9	Rotavirus Vaccine, Live, Oral, Pentavalent	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
q1kaWj5d7uG	Smallpox (Vaccinia) Vaccine, Live	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
yZJTF1I2jZ-	Typhoid Vaccine Live	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
MJ9hkjlrRzC	Typhoid VI Polysaccharide Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
0-C87UB1QmG	Varicella Vaccine	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
QXCSrbTyoi_	Varicella-Zoster Live Virus	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
kwbmtIfbmw8	Zoster Vaccine Recombinant, Adjuvanted	True	jy_Ljmo3tf_	2	jy_Ljmo3tf_
tcVS9cK2gfF	Adalimumab	True	fgAHn7xQBm9	2	fgAHn7xQBm9
eu7uOCPoZSE	Certolizumab Pegol	True	fgAHn7xQBm9	2	fgAHn7xQBm9
JnhkTW9I6N9	Etanercept	True	fgAHn7xQBm9	2	fgAHn7xQBm9
hG1p-_kR_R6	Golimumab	True	fgAHn7xQBm9	2	fgAHn7xQBm9
ZlWQu0ymdS7	Infliximab	True	fgAHn7xQBm9	2	fgAHn7xQBm9
YrWNSgaGadE	Tasonermin	True	fgAHn7xQBm9	2	fgAHn7xQBm9
QO669wie9tB	Thalidomide	True	fgAHn7xQBm9	2	fgAHn7xQBm9
fP5y7bRJFl4	Dimethyl Fumarate	True	j70www5ki4B	2	j70www5ki4B
s7t1TNI9oX8	Fingolimod Hydrochloride	True	j70www5ki4B	2	j70www5ki4B
PxlN2O2Vrt9	Ocrelizumab	True	j70www5ki4B	2	j70www5ki4B
17laMKO0DOB	Peginterferon Beta-1A	True	j70www5ki4B	2	j70www5ki4B
yV11VM_sNF4	Siponimod	True	j70www5ki4B	2	j70www5ki4B
FNdBLxNy_x_	Teriflunomide	True	j70www5ki4B	2	j70www5ki4B
OfQPp7-UKxC	Levothyroxine Sodium	True	WmwJkWFTkc_	2	WmwJkWFTkc_
P_Hm3HEuZG6	Thyrotropin Alfa	True	WmwJkWFTkc_	2	WmwJkWFTkc_
CWWoFpVHbxB	Ardeparin Sodium	True	2vxEOCV9voE	2	2vxEOCV9voE
GJjuFw_aIg_	Dalteparin Sodium	True	2vxEOCV9voE	2	2vxEOCV9voE
k5qvJHqvqnF	Defibrotide	True	2vxEOCV9voE	2	2vxEOCV9voE
1jds9-2xxm5	Enoxaparin Sodium	True	2vxEOCV9voE	2	2vxEOCV9voE
tGmGpzErmv5	Heparin Sodium	True	2vxEOCV9voE	2	2vxEOCV9voE
GjIFIXUMu8_	Tinzaparin Sodium	True	2vxEOCV9voE	2	2vxEOCV9voE
sdzRT-TZ979	Apixaban	True	ZM_1XfNOFm4	2	ZM_1XfNOFm4
JlGkAWcPO07	Argatroban	True	ZM_1XfNOFm4	2	ZM_1XfNOFm4
tnIuju3YpmB	Bivalirudin	True	ZM_1XfNOFm4	2	ZM_1XfNOFm4
k0xE61hzlxD	Dabigatran Etexilate Mesylate	True	ZM_1XfNOFm4	2	ZM_1XfNOFm4
liohRVz292G	Desirudin	True	ZM_1XfNOFm4	2	ZM_1XfNOFm4
Il2zDYeUk07	Lepirudin (rDNA)	True	ZM_1XfNOFm4	2	ZM_1XfNOFm4
PP8bzASwAy4	Alogliptin Benzoate; Pioglitazone Hydrochloride	True	RA40eehB0kG	2	RA40eehB0kG
LQeA-2xV1pD	Glimepiride; Pioglitazone Hydrochloride	True	RA40eehB0kG	2	RA40eehB0kG
jT-vplygY8F	Metformin Hydrochloride; Pioglitazone Hydrochloride	True	RA40eehB0kG	2	RA40eehB0kG
1S9J4NZvy96	Metformin Hydrochloride; Rosiglitazone Maleate	True	RA40eehB0kG	2	RA40eehB0kG
zaudzimrTS-	Pioglitazone Hydrochloride	True	RA40eehB0kG	2	RA40eehB0kG
l74OaCH0sA7	Rosiglitazone Maleate	True	RA40eehB0kG	2	RA40eehB0kG
R4hS30S7naF	Rosiglitazone Maleate; Glimepiride	True	RA40eehB0kG	2	RA40eehB0kG
WwDtiok8iD6	Dibotermin Alfa	True	WoY5Ol81tgB	2	WoY5Ol81tgB
tinleu7iSlC	Calfactant	True	ZYSgBe3unSE	2	ZYSgBe3unSE
K5K1db6WOy9	Lucinactant	True	ZYSgBe3unSE	2	ZYSgBe3unSE
-yJSB6Z1amD	Poractant Alfa	True	ZYSgBe3unSE	2	ZYSgBe3unSE
