52531127,,381092,21435519,,26418703,,,,,,,,,7168854,qualitative,,6089714,,,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against RSV fusion protein expressed in Hep-2 cells upon incubation for 1 h at 37 degree C,inhibitory activity,1806874,HEp-2 cell line,,,,,3844700,,Fusion glycoprotein F0,,Wild,Fusion glycoprotein F0:Wild,Fusion glycoprotein F0:Wild,Fusion glycoprotein F0,,,,,,Not Published,Not Published,,,,,,,,,2018/11/16,Fusion glycoprotein F0,1,2018/11/22,
52531128,,381092,21435514,,11013365,,,,,Phase II,,,,7168854,qualitative,,6089714,,,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against RSV fusion protein expressed in Hep-2 cells upon incubation for 1 h at 37 degree C,inhibitory activity,1806874,HEp-2 cell line,,,,,3844700,,Fusion glycoprotein F0,,Wild,Fusion glycoprotein F0:Wild,Fusion glycoprotein F0:Wild,Fusion glycoprotein F0,,,,,,Not Published,Not Published,,,,,,,,,2018/11/16,Fusion glycoprotein F0,1,2018/11/22,
52531129,,381092,21435515,,11013367,,,,,,,,,7168854,qualitative,,6089714,,,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against RSV fusion protein expressed in Hep-2 cells upon incubation for 1 h at 37 degree C,inhibitory activity,1806874,HEp-2 cell line,,,,,3844700,,Fusion glycoprotein F0,,Wild,Fusion glycoprotein F0:Wild,Fusion glycoprotein F0:Wild,Fusion glycoprotein F0,,,,,,Not Published,Not Published,,,,,,,,,2018/11/16,Fusion glycoprotein F0,1,2018/11/22,
52531130,,381092,21435514,,11013365,,,,,Phase II,,,,7168855,IC50,,6089715,,,In Vitro (Efficacy),,,Inhibitor,"Inhibitory concentration of compound against RESPIRATORY SYNCYTIAL VIRUS expressed in Hep-2 cells upon incubation for 3 days at 37 degree C in combination with 1-isopropenyl-3-(1-propyl-1H-benzoimidazol-2-ylmethyl)-l,3-dihydro-imidazo[4,5-c]pyridine-2-one",inhibitory activity,1806876,HEp-2 cell line,,,,Human respiratory syncytial virus,,,,,,,,,,,Human respiratory syncytial virus,,,,=,2,,µM,5.7,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52531131,,381092,21435514,,11013365,,,,,Phase II,,,,7168857,IC50,,6089717,,,In Vitro (Efficacy),,,Inhibitor,"Inhibitory concentration of compound against RESPIRATORY SYNCYTIAL VIRUS expressed in Hep-2 cells upon incubation for 3 days at 37 degree C in combination with 1-cyclopropyl-3-[1-(4-hydroxy-butyl)-1H-benzoimidazol-2-ylmethyl]-1,3-dihydro-imidazo[4,5]pyridin-2-one",inhibitory activity,1806876,HEp-2 cell line,,,,Human respiratory syncytial virus,,,,,,,,,,,Human respiratory syncytial virus,,,,=,1.4,,µM,5.85,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52531132,,381092,21435515,,11013367,,,,,,,,,7168857,IC50,,6089717,,,In Vitro (Efficacy),,,Inhibitor,"Inhibitory concentration of compound against RESPIRATORY SYNCYTIAL VIRUS expressed in Hep-2 cells upon incubation for 3 days at 37 degree C in combination with 1-cyclopropyl-3-[1-(4-hydroxy-butyl)-1H-benzoimidazol-2-ylmethyl]-1,3-dihydro-imidazo[4,5]pyridin-2-one",inhibitory activity,1806876,HEp-2 cell line,,,,Human respiratory syncytial virus,,,,,,,,,,,Human respiratory syncytial virus,,,,=,1,,µM,6,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52531133,,381092,21435531,,9952714,,,,,Discontinued (Phase III),,,,7168856,IC50,,6089716,,,In Vitro (Efficacy),,,Inhibitor,"Inhibitory concentration of compound against RESPIRATORY SYNCYTIAL VIRUS expressed in Hep-2 cells upon incubation for 3 days at 37 degree C in combination with (S)-1-(2-Fluoro-phenyl)-3-(2-oxo-5-phenyl-2,3-dihydro-1H-benzo[e][1,4]diazepin-3-yl)-urea",inhibitory activity,1806876,HEp-2 cell line,,,,Human respiratory syncytial virus,,,,,,,,,,,Human respiratory syncytial virus,,,,=,0.015,,µM,7.82,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52531134,,381092,21435516,,18526932,,,,,,,,,7168856,IC50,,6089716,,,In Vitro (Efficacy),,,Inhibitor,"Inhibitory concentration of compound against RESPIRATORY SYNCYTIAL VIRUS expressed in Hep-2 cells upon incubation for 3 days at 37 degree C in combination with (S)-1-(2-Fluoro-phenyl)-3-(2-oxo-5-phenyl-2,3-dihydro-1H-benzo[e][1,4]diazepin-3-yl)-urea",inhibitory activity,1806876,HEp-2 cell line,,,,Human respiratory syncytial virus,,,,,,,,,,,Human respiratory syncytial virus,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52531135,,381092,21435531,,9952714,,,,,Discontinued (Phase III),,,,7168858,IC50,,6089718,,,In Vitro (Efficacy),,,Inhibitor,"Inhibitory concentration of compound against RESPIRATORY SYNCYTIAL VIRUS expressed in Hep-2 cells upon incubation for 3 days at 37 degree C in combination with (S)-4-Methanesulfonyl-2-methoxy-N-(2-oxo-5-phenyl-2,3-dihydro-1H-benzo[e][1,4]diazepin-3-yl)-benzamide",inhibitory activity,1806876,HEp-2 cell line,,,,Human respiratory syncytial virus,,,,,,,,,,,Human respiratory syncytial virus,,,,=,0.08,,µM,7.1,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52531136,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168862,qualitative,,6089728,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : antiproliferative,antiproliferative agent,1806877,MDA-MB-435 cell line,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of MDA-MB-435 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells;",,,,,,,,,,2018/11/16,,,2018/11/22,
52531137,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168862,qualitative,,6089728,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : antiproliferative,antiproliferative agent,1806877,MDA-MB-435 cell line,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of MDA-MB-435 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells;",,,,,,,,,,2018/11/16,,,2018/11/22,
52531138,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168863,qualitative,,6089730,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : antiproliferative,antiproliferative agent,1806879,HT-29 cell line,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of HT-29 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531139,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168863,qualitative,,6089730,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : antiproliferative,antiproliferative agent,1806879,HT-29 cell line,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of HT-29 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531140,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168864,qualitative,,6089729,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : antiproliferative,antiproliferative agent,1806878,MCF-7 cell line,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of MCF-7 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531141,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168864,qualitative,,6089729,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : antiproliferative,antiproliferative agent,1806878,MCF-7 cell line,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of MCF-7 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531142,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168859,qualitative,,6089723,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : apoptosis; induction of,Apoptotic,1806877,MDA-MB-435 cell line,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531143,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168859,qualitative,,6089723,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : apoptosis; induction of,Apoptotic,1806877,MDA-MB-435 cell line,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531144,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168860,qualitative,,6089725,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : apoptosis; induction of,Apoptotic,1806879,HT-29 cell line,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531145,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168860,qualitative,,6089725,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : apoptosis; induction of,Apoptotic,1806879,HT-29 cell line,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531146,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168861,qualitative,,6089724,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : apoptosis; induction of,Apoptotic,1806878,MCF-7 cell line,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531147,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168861,qualitative,,6089724,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : apoptosis; induction of,Apoptotic,1806878,MCF-7 cell line,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531148,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168865,qualitative,,6089734,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : cell cycle; effect on  ,,1806877,MDA-MB-435 cell line,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531149,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168865,qualitative,,6089734,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : cell cycle; effect on  ,,1806877,MDA-MB-435 cell line,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531150,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168866,qualitative,,6089736,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : cell cycle; effect on  ,,1806879,HT-29 cell line,,,,human,,,,,,,,,,,human,,,"treatment of cells with test compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; arrest was significant for treated cells by 48 h, continuing to 72 h, following a transient accumulation in S phase at 24",,,,,,,,,,2018/11/16,,,2018/11/22,
52531151,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168866,qualitative,,6089736,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : cell cycle; effect on  ,,1806879,HT-29 cell line,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 48 h, continuing to 72 h, following a transient accumulation of cells",,,,,,,,,,2018/11/16,,,2018/11/22,
52531152,,460377,21435533,MAIN,351695,Tan,,,,,,,,7168867,qualitative,,6089735,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : cell cycle; effect on  ,,1806878,MCF-7 cell line,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531153,,460377,21435535,MAIN,360887,Nob,,,,,,,,7168867,qualitative,,6089735,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect : cell cycle; effect on  ,,1806878,MCF-7 cell line,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531154,,460377,21435532,MAIN,351695,179635,,,,,,,,7168870,qualitative,,6089721,Apoptosis,Cytotoxicity,Toxicity/Safety Pharmacology,,,,Target : colorectal adenocarcinoma (HT-29) cells of human,Apoptotic,,,,,,,,,,,,,,,,,,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531155,,460377,21435534,MAIN,360887,180530,,,,,,,,7168870,qualitative,,6089721,Apoptosis,Cytotoxicity,Toxicity/Safety Pharmacology,,,,Target : colorectal adenocarcinoma (HT-29) cells of human,Apoptotic,,,,,,,,,,,,,,,,,,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531156,,460377,21435532,MAIN,351695,179635,,,,,,,,7168869,qualitative,,6089720,Apoptosis,Cytotoxicity,Toxicity/Safety Pharmacology,,,,Target : ductal breast carcinoma (MDA-MB-435) cells of human,Apoptotic,,,,,,,,,,,,,,,,,,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531157,,460377,21435534,MAIN,360887,180530,,,,,,,,7168869,qualitative,,6089720,Apoptosis,Cytotoxicity,Toxicity/Safety Pharmacology,,,,Target : ductal breast carcinoma (MDA-MB-435) cells of human,Apoptotic,,,,,,,,,,,,,,,,,,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531158,,460377,21435532,MAIN,351695,179635,,,,,,,,7168868,qualitative,,6089719,Apoptosis,Cytotoxicity,Toxicity/Safety Pharmacology,,,,Bioassay :  Effects on cell cycle and apoptosis[0038] The inhibition of proliferation observed for tangeretin and nobiletin could be the result of cell cycle effects or induction of apoptosis or a combination of the two. Treatment of all three cell lines with tangeretin and nobiletin resulted in significant accumulation,Apoptotic,1806880,,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531159,,460377,21435534,MAIN,360887,180530,,,,,,,,7168868,qualitative,,6089719,Apoptosis,Cytotoxicity,Toxicity/Safety Pharmacology,,,,Bioassay :  Effects on cell cycle and apoptosis[0038] The inhibition of proliferation observed for tangeretin and nobiletin could be the result of cell cycle effects or induction of apoptosis or a combination of the two. Treatment of all three cell lines with tangeretin and nobiletin resulted in significant accumulation,Apoptotic,1806880,,,,,human,,,,,,,,,,,human,,,,Not active,,,,1,"compound is ""Non Active""",,,,2018/11/16,,,2019/06/17,
52531160,,460377,21435534,MAIN,360887,180530,,,,,,,,7168876,qualitative,,6089733,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect :   cell cycle; effect on,,,,,,,,,,,,,,,,,,,,,"treatment of cells with test compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; arrest was significant for treated cells by 48 h, continuing to 72 h, following a transient accumulation in S phase at",,,,,,,,,,2018/11/16,,,2018/11/22,
52531161,,460377,21435532,MAIN,351695,179635,,,,,,,,7168876,qualitative,,6089733,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect :   cell cycle; effect on,,,,,,,,,,,,,,,,,,,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 48 h, continuing to 72 h, following a transient accumulation of cells",,,,,,,,,,2018/11/16,,,2018/11/22,
52531162,,460377,21435532,MAIN,351695,179635,,,,,,,,7168875,qualitative,,6089732,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect :   cell cycle; effect on,,,,,,,,,,,,,,,,,,,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531163,,460377,21435534,MAIN,360887,180530,,,,,,,,7168875,qualitative,,6089732,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect :   cell cycle; effect on,,,,,,,,,,,,,,,,,,,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531164,,460377,21435532,MAIN,351695,179635,,,,,,,,7168873,qualitative,,6089727,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Target : colorectal adenocarcinoma (HT-29) cells of human,antiproliferative agent,,,,,,,,,,,,,,,,,,,,"title compound inhibited proliferation of HT-29 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531165,,460377,21435534,MAIN,360887,180530,,,,,,,,7168873,qualitative,,6089727,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Target : colorectal adenocarcinoma (HT-29) cells of human,antiproliferative agent,,,,,,,,,,,,,,,,,,,,"title compound inhibited proliferation of HT-29 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531166,,460377,21435532,MAIN,351695,179635,,,,,,,,7168871,qualitative,,6089722,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Target : ductal breast carcinoma (MDA-MB-435) cells of human,antiproliferative agent,,,,,,,,,,,,,,,,,,,,"title compound inhibited proliferation of MDA-MB-435 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells;",,,,,,,,,,2018/11/16,,,2018/11/22,
52531167,,460377,21435534,MAIN,360887,180530,,,,,,,,7168871,qualitative,,6089722,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Target : ductal breast carcinoma (MDA-MB-435) cells of human,antiproliferative agent,,,,,,,,,,,,,,,,,,,,"title compound inhibited proliferation of MDA-MB-435 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells;",,,,,,,,,,2018/11/16,,,2018/11/22,
52531168,,460377,21435532,MAIN,351695,179635,,,,,,,,7168872,qualitative,,6089726,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,"Bioassay :  Materials and Methods Cell culture[0030] MDA-MB-435, MCF-7 (human ductal breast carcinoma and adenocarcinoma, respectively) and HT-29 (human colorectal adenocarcinoma) cell lines (American Type Culture Collection, Manassas, VA) were grown in mc-MEM plus nucleosides  <n=""11""/>supplemented with 10% fetal",antiproliferative agent,1806880,,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of MCF-7 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531169,,460377,21435534,MAIN,360887,180530,,,,,,,,7168872,qualitative,,6089726,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,"Bioassay :  Materials and Methods Cell culture[0030] MDA-MB-435, MCF-7 (human ductal breast carcinoma and adenocarcinoma, respectively) and HT-29 (human colorectal adenocarcinoma) cell lines (American Type Culture Collection, Manassas, VA) were grown in mc-MEM plus nucleosides  <n=""11""/>supplemented with 10% fetal",antiproliferative agent,1806880,,,,,human,,,,,,,,,,,human,,,"title compound inhibited proliferation of MCF-7 cells in a dose-dependent manner, with 60-95% inhibition in treated cells compared to control cells; title compound inhibits proliferation in a purely cytostatic manner, without killing tumor cells; cancer",,,,,,,,,,2018/11/16,,,2018/11/22,
52531170,,460377,21435532,MAIN,351695,179635,,,,,,,,7168874,qualitative,,6089731,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect :   cell cycle; effect on,,1806880,,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531171,,460377,21435534,MAIN,360887,180530,,,,,,,,7168874,qualitative,,6089731,In Vitro (others),In Vitro (others),In Vitro (Efficacy),,,,Effect :   cell cycle; effect on,,1806880,,,,,human,,,,,,,,,,,human,,,"treatment of cells with title compound resulted in significant accumulation of cells in the G1 phase compared to vehicle controls; this arrest was significant for treated cells by 24 h, continuing to 72 h; title compound maintained cell cycle arrest",,,,,,,,,,2018/11/16,,,2018/11/22,
52531172,,375823,21435536,MAIN,18337547,,,,,,,,,7168877,qualitative,,6089737,,,In Vitro (Efficacy),,,,bacterial growth; increase of,,1806881,,,,,Escherichia coli,,,,,,,,,,,Escherichia coli,,,"title compound caused no reduction of bacteria count after incubation for 4 h, title compound caused 53-140 increase in bacteria count",ND,,,,,,,,,2018/11/16,,,2018/11/22,
