52534155,,61963990,21436057,,19747498,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534156,,61963990,21436235,,19938680,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534157,,61963990,21436161,,19938600,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534158,,61963990,21436158,,19938597,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534159,,61963990,21436264,,19938717,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534160,,61963990,21436186,,19938627,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534161,,61963990,21436256,,19938709,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534162,,61963990,21436172,,19938613,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534163,,61963990,21436149,,19938587,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534164,,61963990,21436221,,19938666,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534165,,61963990,21436263,,19938716,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534166,,61963990,21436113,,19938546,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534167,,61963990,21436166,,19938605,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534168,,61963990,21436237,,19938682,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534169,,61963990,21436274,,19938728,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534170,,61963990,21436174,,19938615,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534171,,61963990,21436125,,19938560,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534172,,61963990,21436224,,19938669,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534173,,61963990,21436127,,19938562,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534174,,61963990,21436139,,19938575,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534175,,61963990,21436142,,19938579,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534176,,61963990,21436111,,19938543,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534177,,61963990,21436178,,19938619,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534178,,61963990,21436302,,19938761,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534179,,61963990,21436294,,19938752,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534180,,61963990,21436243,,19938688,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534181,,61963990,21436244,,19938689,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534182,,61963990,21436116,,19938550,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534183,,61963990,21436335,,24183906,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534184,,61963990,21436103,,19938534,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534185,,61963990,21436109,,19938540,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534186,,61963990,21436342,,24184034,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534187,,61963990,21436343,,24184035,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534188,,61963990,21436350,,25548513,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534189,,61963990,21436351,,25548515,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534190,,61963990,21436352,,25548517,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534191,,61963990,21436344,,24184036,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534192,,61963990,21436198,,19938640,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534193,,61963990,21436345,,24184039,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534194,,61963990,21436340,,24183994,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534195,,61963990,21436353,,25548525,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534196,,61963990,21436346,,24184040,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534197,,61963990,21436339,,24183992,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534198,,61963990,21436341,,24184000,,,,,,,,,7169076,qualitative,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,Not Published,,,,,,,,,2018/11/16,Cyclin-dependent kinase 4,1,2018/11/22,
52534243,,61963990,21436349,,25548487,,,,,,,,,7169077,IC50,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,<,10,,µM,5,result normalized in M; pAur = -log(value),,,,2018/11/16,Cyclin-dependent kinase 4,1,2020/03/17,
52534263,,61963990,21436347,,25548338,,,,,,,,,7169077,IC50,,6089895,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against CDK4-Cyclin D1 was determined by HTRF assay,,1806903,,,,,,3844730,,Cyclin-dependent kinase 4,,Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4:Wild,Cyclin-dependent kinase 4,,,,,,,<,1,,µM,6,result normalized in M; pAur = -log(value),,,,2018/11/16,Cyclin-dependent kinase 4,1,2020/03/17,
