52532202,,62031664,21435982,,20522647,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532203,,62031664,21435934,,20522570,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532204,,62031664,21435998,,20522672,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532205,,62031664,21435993,,20522666,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532206,,62031664,21435953,,20522602,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532207,,62031664,21435936,,20522572,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532208,,62031664,21435974,,20522638,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532209,,62031664,21435996,,20522670,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532210,,62031664,21435943,,20522586,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532211,,62031664,21435968,,20522630,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532212,,62031664,21435939,,20522577,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532213,,62031664,21435957,,20522607,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532214,,62031664,21435992,,20522665,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532215,,62031664,21435958,,20522609,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532216,,62031664,21435989,,20522659,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532217,,62031664,21435988,,20522658,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532218,,62031664,21435991,,20522663,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532219,,62031664,21435980,,20522644,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532220,,62031664,21435971,,20522634,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532221,,62031664,21435929,,20522563,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532222,,62031664,21435947,,20522593,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532223,,62031664,21435967,,20522626,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532224,,62031664,21435994,,20522667,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532225,,62031664,21435985,,20522651,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532226,,62031664,21435986,,20522653,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
52532227,,62031664,21436008,,24744026,,,,,,,,,7169015,qualitative,,6089840,,Agonistic activity,In Vitro (Efficacy),,,Agonist,AGONISTIC ACTIVITY OF THE COMPOUND TOWARDS HUMAN ALPHA-2C ADRENERGIC RECEPTOR EXPRESSED IN CHO-K1 CELLS USING [35S]GTPGAMMAS AS RADIOLIGAND IN PRESENCE OF GDP UPON INCUBATION IN ASSAY BUFFER FOR 30 MIN AT RT,,1806896,CHO-K1 cell line,,,,human,3844723,,alpha-2c adrenergic receptor [human],human,Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human]:Wild,alpha-2c adrenergic receptor [human],,,human,,,,Not Published,,,,,,,,,2018/11/16,alpha-2c adrenergic receptor [human],1,2018/11/22,
