52530593,,379542,21435304,,25733777,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530594,,379542,21435305,,25733779,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530595,,379542,21435306,,25733781,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530596,,379542,21435307,,25733783,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530597,,379542,21435308,,25733788,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530598,,379542,21435244,,25270849,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530599,,379542,21435309,,25733791,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530600,,379542,21435310,,25733794,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530601,,379542,21435311,,25733796,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530602,,379542,21435312,,25733799,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530603,,379542,21435313,,25733801,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530604,,379542,21435314,,25733802,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530605,,379542,21435315,,25733806,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530606,,379542,21435316,,25733807,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530607,,379542,21435317,,25733810,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530608,,379542,21435318,,25733812,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530609,,379542,21435319,,25733816,,,,,,,,,7168634,qualitative,,6089524,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844686,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,Not Published,,,,,,,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2018/11/22,
52530610,,379542,21435242,,20351333,,,,,,,,,7168632,IC50,,6089522,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human MM-AS tumor cell line; Range is 0.1-0.5 uM,,1806827,MM1.S cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530611,,379542,21435242,,20351333,,,,,,,,,7168627,IC50,,6089517,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human MM-1S-Bcl-2 tumor cell line; Range is 0.1-0.5 uM,,1806828,MM-1S-Bcl-2 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530612,,379542,21435242,,20351333,,,,,,,,,7168644,IC50,,6089534,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human KMM1 tumor cell line; Range is 0.1-0.5 uM,,1806823,KMM-1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530613,,379542,21435242,,20351333,,,,,,,,,7168626,IC50,,6089516,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human EJM tumor cell line; Range is 0.1-0.5 uM,,1806820,EJM cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530614,,379542,21435242,,20351333,,,,,,,,,7168629,IC50,,6089519,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human MM-1R tumor cell line; Range is 0.1-0.5 uM,,1806832,MM1.R cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530615,,379542,21435242,,20351333,,,,,,,,,7168655,IC50,,6089545,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human ARD tumor cell line; Range is 0.1-0.5 uM,,1806818,ARD cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530616,,379542,21435242,,20351333,,,,,,,,,7168657,IC50,,6089547,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human OPM-6 tumor cell line; Range is 0.1-0.5 uM,,1806829,OPM-6 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530617,,379542,21435242,,20351333,,,,,,,,,7168658,IC50,,6089548,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human XG-1 tumor cell line; Range is 0.1-0.5 uM,,1806822,XG-1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530618,,379542,21435242,,20351333,,,,,,,,,7168645,IC50,,6089535,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human SKMM2 tumor cell line; Range is 0.1-0.5 uM,,1806816,SK-MM-2 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530619,,379542,21435242,,20351333,,,,,,,,,7168648,IC50,,6089538,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human INA-6 tumor cell line; Range is 0.1-0.5 uM,,1806837,INA-6 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530620,,379542,21435242,,20351333,,,,,,,,,7168652,IC50,,6089542,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human RPMI-8226/LR5 tumor cell line; Range is 0.1-0.5 uM,,1806810,RPMI-8226/LR-5 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530621,,379542,21435242,,20351333,,,,,,,,,7168639,IC50,,6089529,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human MM-SV tumor cell line; Range is 0.1-0.5 uM,,1806825,MM-SV cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530622,,379542,21435242,,20351333,,,,,,,,,7168651,IC50,,6089541,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human RPMI-8226/S tumor cell line; Range is 0.1-0.5 uM,,1806830,RPMI-8226 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530623,,379542,21435242,,20351333,,,,,,,,,7168630,IC50,,6089520,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human KMS-12-PE tumor cell line; Range is 0.1-0.5 uM,,1806814,KMS-12-PE cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530624,,379542,21435242,,20351333,,,,,,,,,7168640,IC50,,6089530,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human K620 tumor cell line; Range is 0.1-0.5 uM,,1806808,Karpas-620 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530625,,379542,21435242,,20351333,,,,,,,,,7168659,IC50,,6089549,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human MM-SAR tumor cell line; Range is 0.1-0.5 uM,,1806833,MM-SAR-1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530626,,379542,21435242,,20351333,,,,,,,,,7168635,IC50,,6089525,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human OCI-My7 tumor cell line; Range is 0.1-0.5 uM,,1806815,OCI-My7 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530627,,379542,21435242,,20351333,,,,,,,,,7168637,IC50,,6089527,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human OPM-2 tumor cell line; Range is 0.1-0.5 uM,,1806835,OPM-2 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530628,,379542,21435242,,20351333,,,,,,,,,7168656,IC50,,6089546,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity of the compound against insulin-like growth factor-1 receptor (IGF1R),,1806838,,,,,,3844687,,Insulin-like growth factor 1 receptor,,Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor:Wild,Insulin-like growth factor 1 receptor,,,,,,,=,0.17,,µM,6.77,result normalized in M; pAur = -log(value),,,,2018/11/16,Insulin-like growth factor 1 receptor,1,2020/03/17,
52530629,,379542,21435242,,20351333,,,,,,,,,7168653,IC50,,6089543,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human KMS-12-BM tumor cell line; Range is 0.1-0.5 uM,,1806817,KMS-12-BM cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530630,,379542,21435242,,20351333,,,,,,,,,7168631,IC50,,6089521,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human U266 tumor cell line; Range is 0.1-0.5 uM,,1806834,U266B1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530631,,379542,21435242,,20351333,,,,,,,,,7168642,IC50,,6089532,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human LP-1 tumor cell line; Range is 0.1-0.5 uM,,1806812,LP-1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530632,,379542,21435242,,20351333,,,,,,,,,7168654,IC50,,6089544,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human NCI-H929 tumor cell line; Range is 0.1-0.5 uM,,1806836,NCI-H929 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530633,,379542,21435242,,20351333,,,,,,,,,7168641,IC50,,6089531,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human OCI-My5 tumor cell line; Range is 0.1-0.5 uM,,1806813,OCI-My5 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530634,,379542,21435242,,20351333,,,,,,,,,7168636,IC50,,6089526,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human OPM-1 tumor cell line; Range is 0.1-0.5 uM,,1806811,OPM-1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530635,,379542,21435242,,20351333,,,,,,,,,7168647,IC50,,6089537,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human RPMI-8226/Dox40 tumor cell line; Range is 0.1-0.5 uM,,1806826,RPMI-8226/Dox40 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530636,,379542,21435242,,20351333,,,,,,,,,7168643,IC50,,6089533,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human RPMI-8226/MR20 tumor cell line; Range is 0.1-0.5 uM,,1806821,RPMI-8226 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530637,,379542,21435242,,20351333,,,,,,,,,7168649,IC50,,6089539,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human S6B45 tumor cell line; Range is 0.1-0.5 uM,,1806831,S6B45 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530638,,379542,21435242,,20351333,,,,,,,,,7168638,IC50,,6089528,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human ARP-1 tumor cell line; Range is 0.1-0.5 uM,,1806824,ARP-1 cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
52530639,,379542,21435242,,20351333,,,,,,,,,7168650,IC50,,6089540,,Inhibitory activity,In Vitro (Efficacy),,,Inhibitor,Inhibitory activity against serum-induced proliferation of human MM-1S tumor cell line; Range is 0.1-0.5 uM,,1806827,MM1.S cell line,,,,human,,,,,,,,,,,human,,,,=,0.5,,µM,6.3,result normalized in M; pAur = -log(value),,,,2018/11/16,,1,2020/03/17,
